feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-1.1502801,-0.6174978,0.15737236,0.8931192,-0.7551768,-0.0109306425,1.2314118,0.8167079,1.4614782,1.638413,0
-0.5076773,1.2712165,0.95633084,1.0157715,-0.17798288,-0.47923538,0.0028998256,-1.427819,0.97425663,0.8430146,0
-0.58352256,1.2535627,-0.90952677,-0.70693827,-1.4297779,-1.021484,1.539475,1.6797088,1.3268689,0.7247002,0
-0.9788342,1.5673943,-0.09518811,-1.0037699,1.5916303,0.64513206,-0.6186601,-0.6615174,1.345842,-0.4817828,1
0.019123375,0.6050092,0.50378156,0.3620903,0.58805084,-0.70522225,-0.24485123,0.39604267,2.0976853,-1.8838547,5
0.4892365,0.68545336,-0.27217355,-0.5896834,1.7095429,1.3119625,2.2175422,0.6314489,0.38233653,0.02580155,5
-1.3744447,-0.1599206,-0.19489923,2.4394517,1.3656853,0.28151363,-0.6330682,-1.9249617,-0.010088846,-0.02587524,0
-0.73474497,2.1095438,-0.3635624,1.3911614,1.3630089,-0.6328247,0.83224654,2.0220444,-0.40405875,-0.83447355,5
0.56902033,-0.32908514,-1.1261716,-0.43618366,-0.19981843,-0.25087172,-1.0812755,0.14101905,1.4362808,0.91156125,1
0.29370672,0.96297944,-1.0698742,-0.83168286,-1.0006547,-1.2952057,1.1240258,1.6533763,-0.3471342,-1.8545088,2
0.50674987,0.31215832,0.5076995,-0.34458587,-0.5825148,-1.6163635,-1.1374316,0.5268049,0.16294217,1.1650692,6
0.18619114,0.29648867,0.719995,-0.2389515,-0.54326737,-1.8687359,-2.0234034,-0.41181248,1.359791,-0.39822465,6
-0.93880635,-0.2037719,1.2680362,-3.2863476,2.1586993,0.34187648,-1.419925,0.005994715,1.4853932,1.0053451,1
0.3314231,0.9944472,1.131669,0.23167737,-1.4724693,-0.14818007,-0.68807757,0.33977973,-0.05309593,2.3238025,6
-1.0065192,0.9685029,-1.1297578,-1.3155403,0.5784275,0.91179466,-0.014682949,-0.34342283,0.92765146,-1.5778556,2
1.3618999,0.57942057,0.93326324,2.2586277,-1.8347079,0.6993722,-0.16054782,-0.075385496,-0.7312654,2.7780902,5
0.07541016,7.555537,0.6449056,0.43384138,0.9254115,2.527486,-0.83910185,0.9187549,-0.17493784,-0.099761724,6
-0.49638635,0.2511968,0.6304443,-0.66836005,0.70750624,-0.23888767,1.7918681,0.66214305,1.1107208,0.96753067,5
-1.1243403,4.846461,-0.51553535,0.037753075,-0.3372087,-0.37457967,0.21163565,-0.47291154,-0.19106007,1.3228108,6
-0.44725487,0.101328455,0.17697269,0.43437734,2.067235,-0.43482864,-0.29705587,0.5715258,-0.7253666,-1.0790212,6
0.6244967,0.3445166,-0.09256387,-0.55936956,0.94995224,-2.7337914,-0.8431752,-0.5855531,1.4874269,0.7808053,0
-0.41307402,1.5501015,0.5037496,0.6510092,-1.5235716,-0.28049,-1.7525747,-2.032416,2.0497751,-0.008649409,0
-1.2989395,0.13151658,-0.97975755,-0.108430505,-0.41811746,0.75572383,0.7290286,-0.5668557,0.08991316,0.48305905,0
-0.8529284,3.129461,-0.51543564,0.026757985,1.1581582,-0.38622987,-0.05350426,-0.09008871,-0.6562191,0.2929117,6
-2.0515668,2.7858093,-0.1601798,-0.42356384,0.26498404,0.6328727,-1.0041164,3.497426,1.0335243,0.6947763,1
-0.9036011,-0.38818875,0.84634125,2.7490373,-2.5021868,-0.24873179,-0.63784873,-1.5165461,-0.883832,-0.21715055,0
0.18503761,3.0117383,0.49468675,0.39802688,-1.651035,-0.855833,-0.2936413,1.1993597,-0.41953173,1.3560824,6
0.934484,1.6236017,1.078195,-0.036290333,-0.9933248,-1.0697894,0.033294886,0.7006924,0.58491516,0.17235969,6
-1.1066712,-0.10881579,2.2349665,0.250115,0.5262325,-0.23410824,1.6992974,0.5786766,-0.39261824,1.6019614,6
1.194503,1.9603376,1.6608114,-1.5854193,0.8105184,-1.7113471,-0.2851637,-1.5050082,-0.80961037,-1.4584358,6
0.4928717,1.223264,1.4228283,-1.19674,1.3996086,-1.8007208,0.19366628,0.35440075,1.1584803,-1.5422655,6
0.75314,2.5942645,-0.9541795,-0.0073796213,1.3647953,-0.40175596,-0.7154777,1.0840843,-1.3858399,-0.4506938,6
0.35600963,1.1563333,-0.3044893,0.84143686,-0.6050751,-0.42896256,-0.38111407,0.6984364,0.4460135,0.67163444,0
0.4693795,2.1732676,0.41495526,0.16379452,0.4883271,0.7653952,-2.5783398,-1.7732418,0.45388162,0.65590906,1
-0.13221473,2.1562057,-0.23396486,0.21675691,-0.045887634,-0.76910174,-1.2546527,-0.39053714,-0.0976392,0.24961093,6
0.4088121,2.8892412,-1.3355694,0.44792175,0.8991573,-0.57498693,2.101428,1.902984,1.000122,-0.43203878,5
-0.065728426,-0.16585295,0.55992043,3.0126956,-1.1767325,0.7769777,-0.9895936,0.16789916,-0.34335446,-0.4096549,5
-0.043492615,0.97070366,0.15774715,-0.43975645,-0.2546316,-1.3622745,-0.17903888,0.4195332,-1.0850949,-0.8767239,6
0.26136348,0.61839926,-1.3226042,0.14047426,0.38065886,-0.13382542,2.2166588,-1.8600417,-0.2958617,-1.1749895,2
0.6988789,1.3293761,1.2212429,0.25909004,-0.33283195,-1.4641032,0.9023438,1.4294887,-1.5243647,0.9560491,6
-0.15205549,1.1203222,-0.26092774,-1.2659883,-0.16089141,-0.62226856,1.4027249,0.23476015,1.213038,0.7162466,5
-0.87454516,0.39662033,0.38021368,-0.75589305,0.1309357,-0.14319581,-0.37771714,-0.30447274,-2.5401273,0.53374267,6
0.8892886,1.5598094,-0.069284976,-2.3450594,-2.3019204,0.61415267,1.4345375,-0.8549737,-2.259099,1.2549856,2
1.7615383,3.3419058,-0.2948416,0.23678935,-0.21099469,-0.83117366,1.2579677,0.29025522,-2.2053277,-1.2115191,6
-0.89101064,0.296955,-0.61360294,0.31078053,-0.65434563,-0.23191673,1.198286,-0.34130514,1.3175954,-1.500691,0
0.6143843,0.68513644,0.108615786,-0.155719,1.4181662,-0.62834036,-0.07393708,-0.09451872,0.12793681,-1.6357883,5
-0.37146688,1.5789334,-1.0759196,0.6235109,0.30666056,0.7335989,-0.034286186,-2.3638754,-0.06857024,1.1407005,0
0.124653295,3.126503,0.74977493,0.8014015,1.0874857,-0.05701413,-2.2958755,0.058271796,-0.25442055,-0.7880759,6
-1.460608,0.9348099,-1.3518405,1.1737479,-0.47101778,-1.3505688,-0.659142,0.3311781,0.53099674,1.295152,0
-0.3315068,0.15386337,-1.0942607,0.008389257,0.03497237,3.247878,-0.38493022,-0.16344558,-0.08605334,-0.4828021,3
-0.4642813,0.78018993,0.80326563,0.6166104,-2.365656,0.1812535,0.49224758,0.3656696,0.23227155,-0.45390248,6
-0.41375244,0.392803,-0.7098545,0.7511234,-0.318241,-0.05350539,-0.018402815,-0.8427927,1.9364878,0.7420693,0
-0.24844941,1.4191481,-1.0159789,-1.4144095,1.3589039,0.75331795,-0.44625688,0.66377896,0.24099486,3.2578986,1
-0.2979387,1.0482584,0.9206496,-0.72284585,-2.0906878,-0.27513483,0.8453663,0.3394447,1.5839932,-0.80772024,5
-1.2343109,0.6978589,-0.82633907,-0.89397275,-1.2608672,0.05915013,-0.24195567,-0.27462506,-0.057193756,0.72372466,6
1.2629925,0.08310145,-0.37053776,1.0500656,-1.4470348,0.78993857,-0.2543473,0.89457226,-1.173406,0.53529537,5
1.2119179,0.42901272,-1.138312,0.3433869,0.27969718,1.3961902,2.1621964,-0.91773653,1.0467623,0.12689263,5
1.3854573,-0.3601364,-0.8255577,1.3746616,0.25508547,-0.09618741,-1.7026751,1.3102041,-1.1944112,1.8771406,5
1.4068413,-0.47784013,0.8710253,0.1565435,0.4832036,0.52809066,-0.11830664,2.9606626,0.20010498,-0.40844068,5
0.16302124,3.6562436,-0.8451024,3.8287506,2.1679614,-2.2897894,0.5907522,-1.1181906,-0.4387049,1.5579091,0
0.7283323,-0.06477472,-1.0702345,0.09784949,0.11356151,0.6808195,-0.3912061,-0.771821,-2.497938,0.6166213,5
-0.117539346,2.6236079,0.3484195,2.322687,-2.1688282,-1.951722,1.6419278,-0.69713354,-0.045562148,0.03269434,0
-0.2560516,-0.11988926,1.0758269,1.2202816,0.6562314,2.172966,-0.64930266,-0.20007344,0.89214313,1.2667103,3
1.1206542,-0.049841523,-0.61235094,-0.4236869,0.8689003,0.18553144,0.9818462,0.07689983,-1.3445014,-0.778795,6
-1.3550429,1.9034475,0.76078635,-0.057398498,0.8975344,0.5948272,-1.3788493,0.2624162,1.0409694,-0.37517774,1
-0.3510076,1.1092,-0.69725037,0.8207185,1.6035404,-0.41574943,-0.106573194,0.5150451,0.87329274,0.39399904,5
-1.062051,-0.49180877,0.413526,0.114864886,-0.15905961,-0.051780514,0.65050167,-0.2682174,-1.6504714,-1.4618304,6
1.2352693,1.1272136,-1.2627484,4.126056,-1.7501907,2.7857647,0.10653351,-0.5483402,0.20018595,-1.2007519,5
-1.0917327,0.1332221,0.74775034,0.15572912,0.35152096,1.1355761,-2.3238041,2.0463614,1.0742922,-1.0026999,1
0.7248346,-0.07020482,0.20369346,-0.21269587,0.5000875,-1.8824736,-0.6274305,-2.5775802,-0.9568085,-0.4207005,0
-0.89157206,0.8556059,-0.2601588,-0.17243746,0.23259318,-0.18769434,-0.30741227,0.2982834,1.0441995,-0.8445716,2
0.37696382,0.15861183,-1.4913703,-1.0507512,-0.34230706,0.61539143,1.0657479,-0.18188405,-0.57315534,-0.97712594,2
-0.02899468,0.1529964,-0.14054818,-0.7081127,1.2089477,-0.18708852,-1.1206251,-0.65862215,-1.5276601,1.0133436,6
-1.4592786,-0.012527421,0.66826284,0.6647775,1.3944728,0.6615612,-1.817418,-0.4641972,-1.4460256,-0.3601959,6
-1.8419974,0.40538347,1.0296484,0.23567595,-0.35171613,0.5476731,-1.271485,-0.5571116,-0.5811915,1.7579371,6
0.6304629,1.0029362,1.9534955,-2.407573,1.6780188,0.77411443,-0.48782378,1.8453095,-0.07218254,-1.4417019,6
-1.0989269,0.29576105,0.7922338,-0.33561096,-1.1903014,-0.8943216,-1.0719928,-0.24060851,-1.4978316,0.2765895,6
-0.26377085,1.8139776,0.58120906,-0.13289559,-0.023249969,-1.4398422,1.2867508,-1.1602865,1.4739571,0.88029265,0
-0.45839137,-0.37871155,0.9575255,-0.008140933,1.9236717,-1.7417184,1.6383779,1.4408766,1.3141661,1.5890716,5
0.3307314,3.358856,1.6728671,1.746778,-0.7383834,0.1418308,0.048831344,0.6323941,-1.1735343,-0.3661825,6
-0.90016377,0.5945967,-0.8471772,0.288759,1.120333,0.6460943,-0.39248306,-0.40729004,1.5808063,-0.92212564,1
-1.8122573,0.3998304,1.54836,-0.311228,0.025527954,-0.50761014,1.3239202,0.76482546,-0.47573486,0.74675673,6
-1.0359418,0.33414045,1.2604159,0.20630324,1.2452018,-0.61977553,1.1489211,-0.8611568,-0.6112766,-1.8498377,6
0.70247453,-0.43228012,-0.440729,-1.2014782,-0.7784043,-0.38343084,-2.2708988,2.639353,0.15027785,-0.050734423,6
1.3616225,1.3994684,-0.92706645,0.19705538,-0.36900046,-0.43093127,-0.5301615,-1.1264998,-0.4507718,-0.34918597,0
-0.22063269,0.39849943,-0.11612028,0.012467623,0.19802824,-1.2460072,1.1600094,-0.1792779,-0.2611249,-1.3152257,2
-0.8965985,1.3212341,-0.26420864,-0.5503182,0.23301396,0.39219093,-0.4698933,0.34239396,-0.16371466,1.110632,1
-0.25721443,-0.08436349,-0.9699691,-0.1543886,0.16837172,-1.2677032,1.5112517,-0.92649937,-1.0688419,0.35229662,0
0.7232909,1.2870926,-0.60743546,-1.987984,-0.21395785,-0.3430575,1.2292192,-1.0749962,-0.1681534,-1.4763072,2
-0.59645826,1.011408,0.7583595,1.2535911,0.55395544,-0.8856585,0.6864934,-0.6641921,0.5446508,0.27350295,0
0.91052926,0.43890303,-0.42980772,0.5037011,0.4733057,-0.747628,1.4312289,0.76684695,0.115420416,-0.18411402,5
0.7639183,0.5613609,0.699033,1.5501776,-0.8115226,0.29540914,0.5300239,-0.2339341,0.2726907,0.012214899,5
0.5736242,0.57018286,0.4514458,2.505591,-2.0702758,1.2347219,-1.5317806,-0.380935,1.5069577,-0.3634028,5
-0.6941054,0.058594167,-0.22662908,-2.6602879,1.625263,1.9216421,-1.4003302,-1.0284309,-1.3405282,0.12843364,1
-0.17851338,0.70955706,-1.6991043,0.19419533,0.6302408,-0.092362285,0.78337514,0.20487523,-0.10206461,0.8522966,5
0.91365707,0.300906,-1.5418751,-4.0480833,2.1943944,0.23653069,0.05301731,0.8789067,0.58691084,-1.7390001,1
-1.0604954,1.1231884,-0.057293892,-0.04758375,-0.40466496,-1.4813918,0.38252506,-0.9425197,-1.671098,0.02903986,2
-0.81285685,0.12470368,-1.5208715,0.32020408,1.2934082,0.8961966,0.62146556,0.48905173,-1.4059787,-0.87003446,6
1.4271234,0.3933971,-0.2627557,-0.12973839,-0.2601204,-1.06517,-1.8305174,-1.5439808,-2.3568244,0.065279305,2
-0.53477985,-0.43636197,-0.09298265,-1.0434442,-0.9623017,-0.1039332,1.4874187,-0.5144459,-0.035666913,-0.72589606,5
-0.033282623,0.7369738,0.97574437,0.25215647,-0.18295503,1.1335483,-0.13349625,2.294239,-1.2647402,0.81115663,6
0.7532355,0.4327359,-1.6427087,-1.0908636,-0.00033555925,0.57126,-0.14114574,-0.2735294,-0.22897077,1.7415674,1
0.813739,-0.70664436,-1.1549199,-1.2721051,-0.9023145,3.3466535,0.22941425,0.40410298,0.45271933,1.1117983,1
0.51472235,-1.1077263,0.22158092,2.026,0.32755923,0.5171687,1.054925,1.2958618,1.3111174,0.31589007,5
-0.9105754,0.07396554,1.1750318,-0.12544063,1.2917807,-1.3030369,0.80988705,-0.51996976,0.8228158,0.4268697,9
-1.4597788,2.3702722,-1.1951023,1.863302,1.5299813,-0.82501274,-2.4880383,-0.5247911,2.391411,1.2774274,1
-0.62156117,0.114246964,0.19322872,0.36172312,0.5089598,0.7211467,0.32461447,1.6953305,0.72740114,-0.6744873,5
-0.71382093,0.5695298,-1.2335086,-0.21964161,0.09492588,-0.45943946,-0.8558586,0.013662234,1.8779812,-0.9423639,1
-0.391481,0.34319115,-0.56987417,2.107951,1.4371929,-0.8980515,0.85822505,-1.8264103,0.7162809,1.767178,0
-0.9577347,0.7914454,-0.85721344,-0.059439294,0.6222515,1.0708085,0.91626143,-0.3426357,-0.5692854,0.08642614,6
-0.33637834,0.7378102,0.9378198,-0.1683495,1.6633507,-1.264669,0.60097253,0.710703,-0.24748898,-1.7026772,6
1.3706981,0.3056135,0.49437433,1.0885005,1.0443984,1.3109889,1.4068561,-0.22254398,-1.9673918,-1.0204624,5
-0.5391985,4.0297956,-1.4011383,-0.19359553,0.18737605,0.019626781,-0.22515804,-0.9942273,1.4265132,-0.75673234,0
0.086811274,0.9019627,-0.5940877,-0.43229896,-1.0806315,-0.041332543,-1.2041441,0.12988454,-0.826615,-1.8856635,2
1.0348794,0.28073496,-1.3426994,-1.3068306,1.1120374,-2.0077548,1.4293473,0.97766745,0.75766283,1.1786333,5
-0.7787787,2.089805,-1.1591923,0.7589372,0.1336078,-1.1682794,-0.53507686,2.044875,0.35021287,0.6504376,6
-0.12183829,1.6620286,1.3963265,-2.038042,-3.3933086,0.2271528,2.0212076,-1.2674594,1.4394513,-0.5536744,5
-0.72147983,0.31691942,0.09387642,-0.8019224,-0.20817868,-1.4418662,-0.104701534,0.96982616,0.017957926,1.1078256,6
-0.5246029,1.2734114,-0.19838458,0.12299688,0.38392812,-1.721735,-1.5949277,-0.96717846,1.0903072,1.9150453,1
0.19881517,2.2525587,0.9036922,0.52631986,-1.4702301,-0.3702498,0.1857602,-0.629799,-2.1770477,-0.9989334,6
1.0863175,0.32355362,0.7832896,0.2190504,-0.3267583,1.5285748,1.304007,1.2090578,1.3565757,1.0107259,5
-1.6900616,0.15067863,-1.4216032,-1.944876,0.56130314,-1.8474877,0.30490547,-0.60419655,-1.4315962,1.9781914,1
0.2596919,0.7997078,-0.56853557,0.4442166,0.21674024,-0.91537786,-0.9718182,-1.2634252,-1.9018489,-1.5132682,2
0.45345372,0.024958313,-0.42365366,0.56021655,-0.28316283,-0.85036063,0.9682756,0.63505584,-2.8454673,-0.36229318,6
0.6507718,-0.3901928,-0.48915306,-1.7766591,-0.2536937,0.013040066,-2.4374363,-0.4899558,-0.31699735,-0.4740736,1
0.70672154,-0.21008998,0.43332386,1.5601662,0.5608293,-0.6762104,0.22016576,-0.43236414,0.5480572,-0.68218887,0
0.367644,-0.2644802,0.4589678,0.24680473,-0.029569376,1.667036,-0.5826977,-0.39160413,-0.522112,1.059016,5
-0.31699303,-0.47459936,0.8605553,0.5504976,-0.3265565,-0.3964562,1.4704819,2.0181992,0.8605344,-1.0447206,5
0.8570456,0.94996876,-0.18351783,0.22840545,-1.0081272,-0.33783996,0.60918903,0.19259009,-0.2590961,0.88269085,5
1.1408961,0.8880575,1.0391984,-0.058295008,-0.93857384,-0.511687,1.6144553,-0.8828152,0.18593779,2.7631428,5
-1.4002644,-0.6902558,-0.2834943,0.40955272,-0.17018862,2.0299778,0.62565386,0.23821926,-1.304748,1.3769478,6
-1.4000728,3.6369035,0.7040363,-0.39495888,1.051249,-1.4713353,-0.78694755,0.2252349,-0.020741343,0.23457614,6
1.031187,3.1681223,-0.52842164,0.33047518,0.16326573,0.6207118,-0.033564404,-1.0092072,0.08250502,0.9525332,4
-0.60317266,-0.44585228,-0.69065416,-0.090625994,1.234612,-1.1811426,2.249915,-2.2090054,-0.9109683,-0.8652996,7
-0.9745825,1.8880224,-0.16427624,-0.6914211,-0.07748575,0.091907956,-1.9207797,-0.20670971,0.62703305,-1.7951634,2
-0.16711324,0.09143555,-1.5081177,0.040563077,0.32951432,0.3196345,0.03538531,-0.955461,0.2029855,-0.6555059,0
0.5367328,-0.1286112,0.26631552,2.2368305,-0.42292082,2.0860736,0.8837488,-1.6826558,-0.23902553,0.6399685,0
0.4297935,0.20813307,-1.7422175,0.01760459,-0.024333924,-1.3024014,1.5079324,0.95729655,-0.4921871,-0.7877738,5
0.31374478,0.8213999,-0.6354005,-1.2552415,-1.700108,0.071506254,0.8937576,0.4898701,1.6605742,-0.51327926,5
-0.5853338,-0.1392545,-1.949583,-0.24611676,-1.5660956,1.0768241,-0.6437027,-0.0027699769,-0.98742324,-1.0511615,2
-0.7561646,0.8943225,-0.4565254,-0.80726665,-0.38588756,0.632607,0.5521234,2.30597,-0.26630217,0.8186929,6
-1.2795686,0.15508848,0.77390647,-0.38163108,-0.40010017,-1.9861279,0.3703317,1.6853377,-1.8077013,0.23638946,6
-0.08883765,0.5552208,0.78651315,0.80205274,0.24498248,-0.24020007,1.3703068,0.32418782,-1.823647,-0.5580373,6
0.7545372,0.17079426,1.3541713,-0.89150745,1.360815,0.021421254,-1.5549977,0.27175257,0.16879177,1.2910963,3
0.101267695,3.36002,-0.005607605,-0.12506638,-1.4010342,0.13683677,-0.7256994,0.74573356,-0.8983032,-1.2110375,2
0.7955404,-0.22361332,-0.9650984,-0.5234979,-1.8458922,-0.85601354,0.036366463,0.39978898,-0.8153022,0.7253687,6
-1.0547094,0.78325105,0.9044074,-0.104851365,0.33731037,0.104545295,-0.37732965,0.019929022,1.4623135,-0.6624719,1
-0.8260478,-0.736437,-1.43497,-1.1528682,0.5253884,-0.4084457,0.108127415,0.7819562,-0.68078244,1.8218699,1
1.0635943,0.16489387,0.05506511,-0.5378715,0.54283905,2.0857701,1.0655853,0.5906458,-0.1464681,1.7765613,5
-0.65869063,-0.06229338,0.5230597,0.7080799,-0.7840201,1.9520065,-0.915318,0.95505095,2.1140327,0.15867332,1
0.8736836,1.2956507,-1.7306314,-0.9052628,-1.7453927,0.9462113,-1.1364334,-2.3369553,-0.20334563,0.6612756,0
0.8697084,-0.0008813143,0.17041555,-0.0057543013,0.15204354,-0.6141838,-1.0368203,0.6532567,1.0807966,-0.96682966,1
-1.4392047,-0.15130599,-0.3588153,0.92380106,-0.64885455,0.9921942,1.5651476,0.18207163,0.89267844,-2.8446112,5
-0.25183058,1.438988,-0.16876753,-0.07103811,-0.07590017,-1.0405152,-0.05616519,0.24935785,2.727363,-2.4394152,0
0.0728662,0.31227294,0.81808203,0.2343646,-0.27938586,0.63157135,-0.52983797,-0.5125497,-0.52532345,0.6995787,9
-1.2915834,3.4083736,0.53965306,0.36024046,0.65145713,-1.2222477,-0.9981076,-0.9740144,0.07311799,-0.1474976,6
0.04006487,0.53896827,-0.84011984,0.5376869,-0.05298412,-1.5578488,-0.45205593,0.99118346,0.48788762,-0.45069656,0
0.7125727,0.39508578,0.84017587,0.44208327,0.38702494,-0.6919469,-1.8643893,-0.42881295,-0.8818512,1.038966,6
0.9383426,0.14062113,-0.8734313,-1.4931093,0.9435076,0.9854526,-0.67324305,-0.360202,1.658376,-0.40311545,1
0.41494203,1.0630809,1.1940005,1.6888309,0.6023944,1.4798776,-0.46590912,-1.2757833,0.7955748,-0.3483675,0
-1.2537386,0.6292645,-1.8681762,0.37584808,-1.2988577,-0.05053985,-1.7030178,-0.5671461,-1.6582555,0.7409365,6
0.38094765,1.2451637,0.33213767,0.4862851,0.92187,-0.9825561,-1.6547769,1.4081509,-1.5155236,2.761282,6
-0.092696965,1.5701361,-0.21783543,-0.33024824,0.5746929,-0.7025772,-1.0737034,-1.6168249,-0.13406815,1.2848173,1
-0.27905107,3.0818815,0.9995913,-0.33752146,0.5279253,1.5186429,-1.8075702,-0.8490751,0.15652397,-0.5374515,1
1.0111053,0.8201265,1.201783,-1.4372331,1.9242651,1.5374097,-0.60060894,-0.005869314,-1.468682,-0.6070355,6
0.4394853,-0.6368905,-1.182962,-1.6637048,0.912721,2.7074645,1.0973232,1.4363967,-0.25199467,0.3217919,5
0.8418379,1.044064,0.65161145,0.2041449,-1.2465146,1.3775526,0.5219748,-1.7805591,-0.832942,-0.1821394,5
-1.2672849,0.776209,-0.6310203,0.051936522,0.060388763,-2.7948983,-1.0131171,0.34809968,0.14892045,1.0613229,6
0.2806403,0.90754104,-0.2852471,0.5427904,-0.70635426,0.21697605,-0.23257124,0.14105,2.0161586,-0.17342591,0
-0.33703065,4.358722,1.0419996,-0.20453665,-0.28019047,0.63930476,-0.67060953,-1.7439497,-1.536548,2.0508165,4
0.9637626,1.5885832,0.31901252,0.016908202,0.0955961,-0.74807364,0.17246512,1.6246367,1.6931947,-0.9720461,5
-0.12462664,1.4663551,-0.5513541,-1.6601524,-0.56476235,2.2065654,0.995046,-1.4598202,-1.9150095,0.9588971,1
-1.1448151,0.44027957,-0.36169803,-0.11261508,1.3757193,0.04036814,1.1091545,0.6754589,0.8220848,1.9712234,1
0.712355,-0.82311887,1.1664534,0.8227381,0.13089518,-0.548632,0.15922639,0.05187745,-0.052332073,-0.87702805,5
-0.28225675,0.5993986,-0.13895252,0.079380885,0.42738888,-0.3062647,-0.24950762,1.9280274,0.89839923,0.44915608,5
0.5598293,0.38548854,0.9701625,0.12864184,0.18018839,0.095653474,-2.3924494,0.3037719,0.19138797,-0.027089074,6
-0.2539453,0.50015616,-1.079711,0.7908895,-1.8951845,-1.504477,-1.2488093,-0.07324964,1.2677772,0.617011,0
-0.877913,0.19152677,-1.6040282,0.7278245,1.2791245,-0.17555064,-1.9163172,1.393206,-1.2589287,-0.30902475,6
-1.3785037,6.901428,0.6171911,-2.1786385,-0.8785393,0.046395645,0.567134,0.5667695,0.40483916,0.94969505,6
1.1446483,-0.28667626,0.2983189,0.8681206,0.32429543,1.1806413,1.3674219,0.524018,-0.20025593,-0.14381912,5
1.7197261,0.5979568,-0.22327536,0.35025674,-0.4170509,-0.5098671,-2.5080328,1.5164796,-1.2348177,-0.5735945,6
0.50990146,1.2392442,1.7906296,1.0085425,0.25688046,-0.2962001,-0.2611831,-2.2478974,-1.8490496,-0.76609623,7
0.053738967,2.0805202,1.1391715,-0.86879474,0.2825046,0.8464378,-1.0739722,-1.5341998,0.8646141,-0.13157965,1
0.5651442,-0.8080268,-0.95946264,0.93440104,-0.48136336,-0.78499675,-1.6699525,-0.980962,0.19584087,-1.5673058,0
0.7576832,0.44892544,-1.1885251,1.4175647,0.015378624,-0.8393686,0.74946845,-0.7603855,0.51368105,-0.07883251,0
0.70593464,0.037269585,0.5103169,-0.037292242,0.26729223,3.1511621,-0.3635562,1.6762822,0.3067128,-0.6290846,5
-1.7154589,-0.29783273,0.753531,-0.30338237,-0.58890325,0.58731395,-1.9651198,-1.2783394,0.4078402,-0.3904345,6
1.3000207,3.481089,-2.052241,1.2934588,1.1501359,-0.53838265,0.53241223,-0.9507341,-0.6178985,1.1367822,5
-1.466278,-0.2629098,0.7859043,0.82836694,0.7225935,0.63354236,0.27413052,1.4022069,2.3028984,-0.40820867,5
-1.2854369,0.8152205,-0.6070539,-1.9464242,2.5416222,-0.2998649,-0.6448979,0.74152315,-2.6892538,0.118704066,6
0.70150787,3.9473643,1.3653139,-0.5361239,0.5727329,2.5273511,0.015741952,-2.435136,-0.32435653,2.184583,7
0.79292667,0.5780471,-0.63787174,-0.17042229,0.12543438,-2.1393116,-1.4954011,-0.13884231,-0.9926081,-1.7786847,2
-0.2896361,-0.6921135,1.001174,-2.0615773,1.0357156,-0.44253448,0.81569725,-1.4526976,-0.82321435,-0.9291951,7
1.7610588,1.8122824,-0.032067344,0.6768738,0.7460405,0.38984743,-1.8384789,-1.5658864,0.103569284,-2.0795999,0
0.86941284,0.4466103,0.8430437,0.68258023,1.3854256,0.89288485,0.34686005,-2.3541317,-1.2692304,3.6443148,7
0.27092433,0.3710112,-0.32059035,0.36191946,-1.624167,-0.16397293,0.5085738,-0.4452615,0.91644,0.8670536,0
-0.81660545,-0.15364364,-0.036120832,0.21603999,0.98157984,-0.52927756,-0.9031684,-0.8039758,-0.34629324,0.30812857,1
-1.073715,1.5712993,0.61730856,2.9168084,2.1902006,-0.6400038,-1.3403627,-1.6060154,-0.35326412,-0.4174214,0
1.5604599,3.4929934,0.5264285,0.15422085,-0.3210939,0.078921825,1.7507828,2.0045469,0.51937973,0.78898555,5
0.9958735,0.07179618,0.23302406,0.2816041,-1.7209322,-0.42124808,0.10041559,-1.8527926,-1.0616179,0.13043189,5
-0.28318247,1.2978017,-0.56992966,0.337685,-2.0274851,0.7906691,0.10548085,1.0381407,-0.08003163,1.5723113,6
-0.19533856,4.67447,-0.88417166,-0.78676736,0.97182083,-0.64167106,-0.25769645,-0.88912815,0.636462,-1.4597635,2
-0.50289905,0.7011526,1.6479435,0.0031677932,-0.8860886,0.3177846,1.4126348,0.79992664,-0.32833683,-0.95694965,6
0.6700074,-0.71522677,1.0425313,1.200582,1.3155586,2.3808115,-0.83440393,-2.1079721,0.23716754,0.92960465,7
0.36800867,2.3763752,1.1951127,-1.1371672,-0.93805456,-1.74469,-0.44516888,-0.965338,-0.22665487,-0.083701074,2
-1.0753745,0.9641602,0.47154838,-0.38297513,-0.34201145,1.9701636,0.7360784,-0.68530315,1.9009923,-0.79222596,1
-0.30851713,1.6147258,0.19790408,-1.006576,-2.5455692,-1.8896426,1.288181,-0.097093165,-1.1476337,0.9282931,2
0.64802366,0.90998197,-0.8358201,-1.2221788,-2.4308672,-1.2560251,0.16539899,-0.012904882,0.17496935,-0.8271502,2
-0.91717535,-0.55645925,-1.2969962,-0.70681024,0.33528203,0.12182394,-0.454822,-0.2762997,-1.3161479,1.1665368,1
0.12798826,3.590261,0.07139024,-0.12658438,-1.7134135,0.24730879,-0.92103374,2.0870755,1.0886333,-0.8223296,2
0.73545444,0.3034405,0.8571824,-0.90055823,0.3497505,0.8815162,-1.1354187,-0.29319745,0.11228903,-1.6347919,6
